contact_id,informationtype,productservicetype,productserviceline,productservicename,location_id,dateadded
241,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,12,2010-07-15 00:00:00.0
242,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,13,2010-07-15 00:00:00.0
243,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,13,2010-07-15 00:00:00.0
244,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,13,2010-07-15 00:00:00.0
245,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,13,2010-07-15 00:00:00.0
246,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,13,2010-07-15 00:00:00.0
247,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,13,2010-07-15 00:00:00.0
248,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,13,2010-07-15 00:00:00.0
249,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,13,2010-07-15 00:00:00.0
250,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,13,2010-07-15 00:00:00.0
251,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,13,2010-07-15 00:00:00.0
252,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,14,2010-07-15 00:00:00.0
253,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,14,2010-07-15 00:00:00.0
254,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,14,2010-07-15 00:00:00.0
255,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,14,2010-07-15 00:00:00.0
256,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,14,2010-07-15 00:00:00.0
257,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,15,2010-07-15 00:00:00.0
258,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,15,2010-07-15 00:00:00.0
259,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,15,2010-07-15 00:00:00.0
260,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,15,2010-07-15 00:00:00.0
261,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,15,2010-07-15 00:00:00.0
262,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,16,2010-07-15 00:00:00.0
263,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,16,2010-07-15 00:00:00.0
264,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,16,2010-07-15 00:00:00.0
265,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,16,2010-07-15 00:00:00.0
266,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,16,2010-07-15 00:00:00.0
267,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,17,2010-07-15 00:00:00.0
268,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,17,2010-07-15 00:00:00.0
269,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,17,2010-07-15 00:00:00.0
270,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,17,2010-07-15 00:00:00.0
271,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,17,2010-07-15 00:00:00.0
272,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,18,2010-07-15 00:00:00.0
273,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,18,2010-07-15 00:00:00.0
274,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,18,2010-07-15 00:00:00.0
275,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,18,2010-07-15 00:00:00.0
276,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,18,2010-07-15 00:00:00.0
277,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,19,2010-07-15 00:00:00.0
278,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,19,2010-07-15 00:00:00.0
279,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,19,2010-07-15 00:00:00.0
280,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,19,2010-07-15 00:00:00.0
281,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,19,2010-07-15 00:00:00.0
282,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,20,2010-07-15 00:00:00.0
283,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,20,2010-07-15 00:00:00.0
284,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,20,2010-07-15 00:00:00.0
285,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,20,2010-07-15 00:00:00.0
286,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,20,2010-07-15 00:00:00.0
287,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,21,2010-07-15 00:00:00.0
288,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,21,2010-07-15 00:00:00.0
289,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,21,2010-07-15 00:00:00.0
290,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,21,2010-07-15 00:00:00.0
291,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,21,2010-07-15 00:00:00.0
292,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,22,2010-07-15 00:00:00.0
293,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,22,2010-07-15 00:00:00.0
294,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,22,2010-07-15 00:00:00.0
295,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,22,2010-07-15 00:00:00.0
296,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,22,2010-07-15 00:00:00.0
297,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,23,2010-07-15 00:00:00.0
298,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,23,2010-07-15 00:00:00.0
299,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,23,2010-07-15 00:00:00.0
300,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,23,2010-07-15 00:00:00.0
301,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,23,2010-07-15 00:00:00.0
302,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,24,2010-07-15 00:00:00.0
303,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,24,2010-07-15 00:00:00.0
304,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,24,2010-07-15 00:00:00.0
305,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,24,2010-07-15 00:00:00.0
306,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,24,2010-07-15 00:00:00.0
307,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,1592,2010-07-15 00:00:00.0
308,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,1592,2010-07-15 00:00:00.0
309,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,1592,2010-07-15 00:00:00.0
310,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,1592,2010-07-15 00:00:00.0
311,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,1592,2010-07-15 00:00:00.0
312,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,26,2010-07-15 00:00:00.0
313,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,26,2010-07-15 00:00:00.0
314,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,26,2010-07-15 00:00:00.0
315,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,26,2010-07-15 00:00:00.0
316,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,26,2010-07-15 00:00:00.0
317,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,27,2010-07-15 00:00:00.0
318,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,27,2010-07-15 00:00:00.0
319,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,27,2010-07-15 00:00:00.0
320,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,27,2010-07-15 00:00:00.0
321,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,27,2010-07-15 00:00:00.0
322,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,28,2010-07-15 00:00:00.0
323,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,28,2010-07-15 00:00:00.0
324,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,28,2010-07-15 00:00:00.0
325,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,28,2010-07-15 00:00:00.0
326,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,28,2010-07-15 00:00:00.0
332,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,30,2010-07-15 00:00:00.0
333,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,30,2010-07-15 00:00:00.0
334,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,30,2010-07-15 00:00:00.0
335,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,30,2010-07-15 00:00:00.0
336,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,30,2010-07-15 00:00:00.0
337,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,31,2010-07-15 00:00:00.0
338,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,31,2010-07-15 00:00:00.0
339,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,31,2010-07-15 00:00:00.0
340,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,31,2010-07-15 00:00:00.0
341,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,31,2010-07-15 00:00:00.0
342,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,32,2010-07-15 00:00:00.0
343,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,32,2010-07-15 00:00:00.0
344,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,32,2010-07-15 00:00:00.0
345,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,32,2010-07-15 00:00:00.0
346,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,32,2010-07-15 00:00:00.0
347,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,33,2010-07-15 00:00:00.0
348,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,33,2010-07-15 00:00:00.0
349,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,33,2010-07-15 00:00:00.0
350,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,33,2010-07-15 00:00:00.0
351,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,33,2010-07-15 00:00:00.0
352,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,34,2010-07-15 00:00:00.0
353,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,34,2010-07-15 00:00:00.0
354,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,34,2010-07-15 00:00:00.0
355,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,34,2010-07-15 00:00:00.0
356,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,34,2010-07-15 00:00:00.0
357,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,35,2010-07-15 00:00:00.0
358,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,35,2010-07-15 00:00:00.0
359,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,35,2010-07-15 00:00:00.0
360,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,35,2010-07-15 00:00:00.0
361,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,35,2010-07-15 00:00:00.0
362,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,36,2010-07-15 00:00:00.0
363,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,36,2010-07-15 00:00:00.0
364,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,36,2010-07-15 00:00:00.0
365,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,36,2010-07-15 00:00:00.0
366,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,36,2010-07-15 00:00:00.0
367,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,786,2010-07-15 00:00:00.0
368,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,786,2010-07-15 00:00:00.0
369,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,786,2010-07-15 00:00:00.0
370,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,786,2010-07-15 00:00:00.0
371,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,786,2010-07-15 00:00:00.0
372,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,38,2010-07-15 00:00:00.0
373,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,38,2010-07-15 00:00:00.0
374,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,38,2010-07-15 00:00:00.0
375,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,38,2010-07-15 00:00:00.0
376,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,38,2010-07-15 00:00:00.0
377,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,39,2010-07-15 00:00:00.0
378,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,39,2010-07-15 00:00:00.0
379,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,39,2010-07-15 00:00:00.0
380,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,39,2010-07-15 00:00:00.0
381,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,39,2010-07-15 00:00:00.0
382,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,40,2010-07-15 00:00:00.0
383,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,40,2010-07-15 00:00:00.0
384,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,40,2010-07-15 00:00:00.0
385,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,40,2010-07-15 00:00:00.0
386,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,40,2010-07-15 00:00:00.0
387,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,41,2010-07-15 00:00:00.0
388,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,41,2010-07-15 00:00:00.0
389,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,41,2010-07-15 00:00:00.0
390,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,41,2010-07-15 00:00:00.0
391,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,41,2010-07-15 00:00:00.0
392,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,42,2010-07-15 00:00:00.0
393,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,42,2010-07-15 00:00:00.0
394,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,42,2010-07-15 00:00:00.0
395,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,42,2010-07-15 00:00:00.0
396,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,42,2010-07-15 00:00:00.0
397,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,43,2010-07-15 00:00:00.0
398,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,43,2010-07-15 00:00:00.0
399,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,43,2010-07-15 00:00:00.0
400,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,43,2010-07-15 00:00:00.0
401,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,43,2010-07-15 00:00:00.0
402,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,44,2010-07-15 00:00:00.0
403,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,44,2010-07-15 00:00:00.0
404,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,44,2010-07-15 00:00:00.0
405,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,44,2010-07-15 00:00:00.0
406,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,44,2010-07-15 00:00:00.0
407,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,45,2010-07-15 00:00:00.0
408,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,45,2010-07-15 00:00:00.0
409,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,45,2010-07-15 00:00:00.0
410,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,45,2010-07-15 00:00:00.0
411,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,45,2010-07-15 00:00:00.0
412,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,46,2010-07-15 00:00:00.0
413,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,46,2010-07-15 00:00:00.0
414,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,46,2010-07-15 00:00:00.0
415,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,46,2010-07-15 00:00:00.0
416,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,46,2010-07-15 00:00:00.0
417,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,47,2010-07-15 00:00:00.0
418,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu-ST,47,2010-07-15 00:00:00.0
419,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProParaflu+,47,2010-07-15 00:00:00.0
420,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse Pro hMPV,47,2010-07-15 00:00:00.0
421,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProPneumo-1,47,2010-07-15 00:00:00.0
422,distributers,Respiratory Infectious Diseases,Prodesse,Prodesse ProFlu+,48,2010-07-15 00:00:00.0
